Variant SKU,Product SKU,Original Patterns,AI Detected Pattern,Design Image URL
7353970FGLDBIRE10,7353970FGLDBIR,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7353970FGLDBIR/a98cefb3eb38fd004bdee1d2ea8cf1a9b64265ea.jpg
7353971FGLDSNDF05,7353971FGLDSND,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/7353971FGLDSND/i7lutcdij5g67wwovlta.jpg
73539NBFIVYBGEE10,73539NBFIVYBGE,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/73539NBFIVYBGE/2523f822a13788c487bb73c0b44bb5b5155c3085.jpg
73539NCFIVYGLDE10,73539NCFIVYGLD,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/73539NCFIVYGLD/b4f3ba4b33597373d0f6a5f9c83919cf6fa75d7d.jpg
73539NDFIVYGRYE10,73539NDFIVYGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/73539NDFIVYGRY/980eb608f827c1fb14013a849d4574e6ee0aae85.jpg
7380752FSTLSTME10,7380752FSTLSTM,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7380752FSTLSTM/gxdhmpiwxaudsm4frmhi.jpg
7380754FBSQSTME10,7380754FBSQSTM,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7380754FBSQSTM/k6gquimohwzz8j4hxjef.jpg
7380754FIVYSLTE10,7380754FIVYSLT,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7380754FIVYSLT/ba36c83ebb2e9217ec69e5134457286ec784c388.jpg
7380755FMLT000E10,7380755FMLT000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7380755FMLT000/gffe4klp2b5g7fpeuee5.jpg
7380756FIVYSNDE10,7380756FIVYSND,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7380756FIVYSND/gtowqihogszngsxxwmpt.jpg
7380756FSUDSLTE10,7380756FSUDSLT,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7380756FSUDSLT/jthbcdb9yvubeoxazkid.jpg
7408685FBLU000H50,7408685FBLU000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7408685FBLU000/xoich2rvffbguwfty78k.jpg
7428732FCHLGRYC50,7428732FCHLGRY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7428732FCHLGRY/mji1izw65mupsbnru9a5.jpg
7428733FCHLTPEC50,7428733FCHLTPE,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7428733FCHLTPE/aemxs2qk5bnrpk2va2oa.jpg
7428734FBLKTPEC50,7428734FBLKTPE,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7428734FBLKTPE/bc96016427758013f2e087483332da4a2c0b4834.jpg
7428734FIVYGRYC50,7428734FIVYGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7428734FIVYGRY/ahyxsx7z7ickyh9wmizg.jpg
7428735FIVYTPEE10,7428735FIVYTPE,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7428735FIVYTPE/zgmsirfvg7e2k2gqbbwd.jpg
7428738FIVYNATC50,7428738FIVYNAT,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7428738FIVYNAT/pfvluaks5jnk4syfkf3v.jpg
7460764FGLD000C50,7460764FGLD000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7460764FGLD000/aeecd7656a764609eda8aee3e28671ac98c083d4.jpg
7460764FRED000G99,7460764FRED000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7460764FRED000/45854ca6e9b73996d9ee0e7450c657e47b80ab9b.jpg
7460765FGRY000E10,7460765FGRY000,,Ikat,https://brugs-image.s3.us-east-2.amazonaws.com/7460765FGRY000/985eab093282ae9f1944f292a87b8a4cde8c4c56.jpg
7460765FNAT000E10,7460765FNAT000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7460765FNAT000/yepuoemm11eqlhnfe8lj.jpg
7460765FNVY000E10,7460765FNVY000,,Ikat,https://brugs-image.s3.us-east-2.amazonaws.com/7460765FNVY000/6248fb37fca3cf966e31aeb6a4a0e5305297c8a5.jpg
7460766FRST000E10,7460766FRST000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7460766FRST000/c7ee88dbd930647877be01007a1a38f7748742dd.jpg
7460767FGRY000E10,7460767FGRY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7460767FGRY000/bc471624465b200e613aceb7f748639dada016a0.jpg
7460767FRST000E10,7460767FRST000,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/7460767FRST000/9cfb74ff5952bc9eee410f1d93a014606e9aa1be.jpg
7460768FSLVGRYE10,7460768FSLVGRY,,Ikat,https://brugs-image.s3.us-east-2.amazonaws.com/7460768FSLVGRY/b9c7333f2c7bb03ccde4026ef8aadd45a688c618.jpg
7494116FTPE000E10,7494116FTPE000,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/7494116FTPE000/zkdwqpijkyfjjvbtcbij.jpg
7504127FGRY000F07,7504127FGRY000,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/7504127FGRY000/vcynsjjan4s4lxjomved.jpg
7504127FSNW000E10,7504127FSNW000,,Solid,https://brugs-image.s3.us-east-2.amazonaws.com/7504127FSNW000/zgxnqirsmjzsrsmq7pcp.jpg
7873833FWHTGRYE80,7873833FWHTGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7873833FWHTGRY/tvbmz3bfilyzga8zvmut.jpg
7873834FLBLSLGE80,7873834FLBLSLG,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7873834FLBLSLG/0674cb2b2b5fac6d2bd8e301444595e5561136c1.jpg
7873835FCASDGYE80,7873835FCASDGY,,Polka dot,https://brugs-image.s3.us-east-2.amazonaws.com/7873835FCASDGY/yddzzmmgtrba8or6cgf8.jpg
7873836FNVYGRYF05,7873836FNVYGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7873836FNVYGRY/m1pvmn58bgk2skcpc9hp.jpg
7873838FGRYWHTE80,7873838FGRYWHT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/7873838FGRYWHT/ee4b982d472485bd4f8709d56df6aa0f822094b8.jpg
78739KTFGRYBLUE80,78739KTFGRYBLU,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/78739KTFGRYBLU/vsqpyvnp84v6tvuqapju.jpg
78739KUFGRYIVYE80,78739KUFGRYIVY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/78739KUFGRYIVY/yl0tffl5otffimbk9hgn.jpg
7883829FWHTSLGF05,7883829FWHTSLG,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/7883829FWHTSLG/8d556a3c795ec0182105bfb45172ebc6497cea97.jpg
7883830FGRYGLDF05,7883830FGRYGLD,,Chevron,https://brugs-image.s3.us-east-2.amazonaws.com/7883830FGRYGLD/856e929f45704224a2fcf7f6b12648a6d3ed761e.jpg
7883830FGRYLBLF05,7883830FGRYLBL,,Chevron,https://brugs-image.s3.us-east-2.amazonaws.com/7883830FGRYLBL/375018a73ad1ac9d88708b3cf6dd6f4da32e0cad.jpg
7883832FWHTGRYE80,7883832FWHTGRY,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/7883832FWHTGRY/h3vylmd9phj6asik9ib9.jpg
8046554FGRYBLUE10,8046554FGRYBLU,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/8046554FGRYBLU/daq3orvqn1u8ifj4chjz.jpg
8046555FGRY000E10,8046555FGRY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8046555FGRY000/hmhjeuvlcb05nlbwx6cc.jpg
8046556FBGE000E10,8046556FBGE000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8046556FBGE000/giwkalupywvlfxn3msth.jpg
8046557FLGY000E10,8046557FLGY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8046557FLGY000/a2oojrsrgdnbdcs4z3nz.jpg
8558664FGRY000F00,8558664FGRY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8558664FGRY000/n8tmfyf3wdq6996ij4f0.jpg
8563578FBGEMLTG16,8563578FBGEMLT,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8563578FBGEMLT/trjzyd7upnjpsgziuumb.jpg
8563579FCHLBGEE73,8563579FCHLBGE,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8563579FCHLBGE/ebpwhhoanisqok4wttci.jpg
8573581FCRMMLTE10,8573581FCRMMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8573581FCRMMLT/gckoqiaqtczhviq3h5cm.jpg
8573586FGRY000F10,8573586FGRY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8573586FGRY000/otff2hc0ivzaiuw73tth.jpg
8590794FLBLIVYF00,8590794FLBLIVY,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/8590794FLBLIVY/cabaa10037c72b1b3288a9b24531c175fa87c399.jpg
8590795FNVYIVYF00,8590795FNVYIVY,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/8590795FNVYIVY/htufndudexiemmmijv83.jpg
8600790FMLT000G00,8600790FMLT000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8600790FMLT000/lgi8hgrpu9ysoz4rjgha.jpg
8610791FBLH000H00,8610791FBLH000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8610791FBLH000/rrmxrqho9qb38golptii.jpg
8638766FGRYCHLE10,8638766FGRYCHL,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8638766FGRYCHL/i1mpbtslwr7kgnhtomch.jpg
8638768FTPENATE10,8638768FTPENAT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8638768FTPENAT/0f56e7c981e52a4ce1e87b449e7254b206cd2050.jpg
8638769FGRYNATG00,8638769FGRYNAT,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8638769FGRYNAT/69a7dcfcdcc6a6ee88fd18fbd3f74afcaa9428c8.jpg
8638770FBRNNATE10,8638770FBRNNAT,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/8638770FBRNNAT/2df3d1a8d0fa734e3b61bcdfc6814b8702573c63.jpg
8638771FTPENATE10,8638771FTPENAT,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/8638771FTPENAT/992b07000d18e5d911badbef437e9cc242818dad.jpg
8638772FMGY000E10,8638772FMGY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8638772FMGY000/023349479532df2c6f839218fbd442c2d12572c4.jpg
8643871FCHLIVYA08,8643871FCHLIVY,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/8643871FCHLIVY/ejobvphhkikjreq66jl0.jpg
8643872FSNDCHLA08,8643872FSNDCHL,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8643872FSNDCHL/ay4toxawtu11umq1kcw8.jpg
8643873FSNDIVYA08,8643873FSNDIVY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8643873FSNDIVY/76b98f374eadd4d8d81f12a33f53fc69098fc535.jpg
8643874FGRYIVYA08,8643874FGRYIVY,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8643874FGRYIVY/fjppw4vhdkc1qgrm3gzg.jpg
8643875FGRYCHLF05,8643875FGRYCHL,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8643875FGRYCHL/jqrzj2pbv5bxf5ghwnqx.jpg
8643876FCHLIVYA08,8643876FCHLIVY,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/8643876FCHLIVY/usekazxepmuw8gwzrgyk.jpg
8643877FCHLGRYA08,8643877FCHLGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8643877FCHLGRY/h6tffn9vuz0mihe5gvcq.jpg
86439LIFIVYCHLA08,86439LIFIVYCHL,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86439LIFIVYCHL/kphalrtonsp3fnf7xzhr.jpg
86439LIFIVYGRYA08,86439LIFIVYGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86439LIFIVYGRY/zj8f7ud6gmlkoihp8kiv.jpg
86439LJFIVYCHLA08,86439LJFIVYCHL,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/86439LJFIVYCHL/ioczqjwnr32zzqmd6c1q.jpg
86439LKFCHL000A08,86439LKFCHL000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86439LKFCHL000/h9jnazkduqwovsap8ijo.jpg
8653878FNVYMLTF75,8653878FNVYMLT,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8653878FNVYMLT/vyfkb5a9tzjpkzoxgh7o.jpg
8653880FIVYMLTF75,8653880FIVYMLT,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8653880FIVYMLT/k83ukmertbup2ivgtrbs.jpg
8653881FRST000F75,8653881FRST000,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/8653881FRST000/p4hptenx8x1wbwzbyj7d.jpg
8653882FREDMLTF75,8653882FREDMLT,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8653882FREDMLT/cyooko8mpyzcvana6yft.jpg
8653884FPRM000F75,8653884FPRM000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8653884FPRM000/owbpwunnwltds45hanef.jpg
8653886FBLUMLTE05,8653886FBLUMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8653886FBLUMLT/v9sgonzzeg91aspetmtq.jpg
8663887FIVYGRYB05,8663887FIVYGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8663887FIVYGRY/b4wwqkrgvjwvrvctuulb.jpg
8663888FLGY000B05,8663888FLGY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8663888FLGY000/mclsul2royoxpch81kwm.jpg
8663889FIVYBLUB05,8663889FIVYBLU,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8663889FIVYBLU/0e549d0a8736da939a866185b7f45628b7c1599c.jpg
8663890FBLUGRYB05,8663890FBLUGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8663890FBLUGRY/d029a07c5098d6d85e23390df9bb3681dd78cc81.jpg
8663891FBLUIVYB05,8663891FBLUIVY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8663891FBLUIVY/7130852718d452c32dcbd25c4b511352c365d443.jpg
8663892FLGYIVYB05,8663892FLGYIVY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8663892FLGYIVY/hbot6zj0mhhvcgq74yvt.jpg
8663902FMLT000B05,8663902FMLT000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8663902FMLT000/f5adc101d5bb726033c4e063c586e7cba68cae6f.jpg
8663903FIVYMLTB05,8663903FIVYMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8663903FIVYMLT/42ae0d09e3037001d81e7526000abc3cc9939398.jpg
8663989FLGYBLKB05,8663989FLGYBLK,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8663989FLGYBLK/ghe6gju5wtpwyjod0fej.jpg
8663990FDGYIVYB05,8663990FDGYIVY,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/8663990FDGYIVY/m5feek7n3rboz0dolopj.jpg
86639FWFBGE000B05,86639FWFBGE000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86639FWFBGE000/kf5hlhdgasna6rz823fc.jpg
86639FWFBGEGRYB05,86639FWFBGEGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86639FWFBGEGRY/bcavr1wclpnfki6i6pyz.jpg
86639FWFBLUGRYB05,86639FWFBLUGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86639FWFBLUGRY/r6mnew0qetlkvcmusigt.jpg
86639FWFCHLBLKB05,86639FWFCHLBLK,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86639FWFCHLBLK/qodpfpie8r41zojlpewx.jpg
86639FXFGGY000B05,86639FXFGGY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86639FXFGGY000/zfwoobqomgg9kofz7dyw.jpg
86639N5FGRNIVYB05,86639N5FGRNIVY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86639N5FGRNIVY/d59bb28d7332474615bd48252244cd232e2fc675.jpg
86639N6FGRNIVYB05,86639N6FGRNIVY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/86639N6FGRNIVY/5441b17938bc9a37fc1d80e6e63a26f85aff9b59.jpg
868I8067BGEIVYE10,868I8067BGEIVY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/868I8067BGEIVY/vqekdj0l5ahicjbbmoq7.jpg
868I8068TEL000E10,868I8068TEL000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/868I8068TEL000/arydydso8fieg0z1c4wd.jpg
868I8072BLURSTE10,868I8072BLURST,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/868I8072BLURST/b2kdcxntlba9sjvkntak.jpg
868I8073IVYGRYE10,868I8073IVYGRY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/868I8073IVYGRY/c8gow92qxtoc2lhheree.jpg
8698667FIVY000E10,8698667FIVY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8698667FIVY000/cf91c09c8a93b21bea9df5f9ed4e2a60102397c7.jpg
8698668FGRY000E10,8698668FGRY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8698668FGRY000/9afa1e2acb0b3f2f101b3b6e5d7990f8c7a58ec7.jpg
8698775FGRYIVYE10,8698775FGRYIVY,,Trellis,https://brugs-image.s3.us-east-2.amazonaws.com/8698775FGRYIVY/thjtpimim5by9qiksddj.jpg
8698775FLGY000E10,8698775FLGY000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8698775FLGY000/lwyfmo6gcfctqh9e0wcl.jpg
8698776FBLUGRYE10,8698776FBLUGRY,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/8698776FBLUGRY/mrarpzbqvu0vlnuwvzsl.jpg
8698776FTPEIVYE10,8698776FTPEIVY,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/8698776FTPEIVY/xgjpldsuxqxub1jbq7as.jpg
8698777FBLUGRYE10,8698777FBLUGRY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8698777FBLUGRY/qkbjzixa6zuxb6awtvue.jpg
8698777FCHLIVYE10,8698777FCHLIVY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8698777FCHLIVY/ed9ddcd0lqvgil2ghqda.jpg
8698778FIVYBRNE10,8698778FIVYBRN,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8698778FIVYBRN/nedatcrj8dug8xa9kohs.jpg
8698778FIVYCHLE10,8698778FIVYCHL,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8698778FIVYCHL/90124e45e4ba67a508062e617fbd0df5ffdc8b72.jpg
8698778FIVYNVYE10,8698778FIVYNVY,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8698778FIVYNVY/pqtgrdto03eqosjfszcd.jpg
8698778FNVY000E10,8698778FNVY000,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8698778FNVY000/vafyfefkpselq4gdjaca.jpg
8698778FTEL000E10,8698778FTEL000,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8698778FTEL000/xwc46yqmlbcsrjytfdjr.jpg
8698A26FCHL000E10,8698A26FCHL000,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/8698A26FCHL000/07f97c6c33ccd2096fc10bb311e8c991825359db.jpg
8698A27FGRY000E10,8698A27FGRY000,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8698A27FGRY000/902465d951a6d52eb103df0de2be65551075eb9c.jpg
8698A28FGRN000E10,8698A28FGRN000,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/8698A28FGRN000/10f6c21a95581e8be016e598e59e0b52ea436ec1.jpg
8698A29FGRY000E10,8698A29FGRY000,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/8698A29FGRY000/75ca19468d0ab3f6ef9c62360823d68c52a42136.jpg
8713895FCHLBLUE10,8713895FCHLBLU,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8713895FCHLBLU/zmusqlt9ciwuzsgcs54t.jpg
8713897FCHL000F05,8713897FCHL000,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/8713897FCHL000/ozu2550n6tibpf8dwvkb.jpg
8713898FCHLTANE10,8713898FCHLTAN,,Damask,https://brugs-image.s3.us-east-2.amazonaws.com/8713898FCHLTAN/ii3lb43hsgottd2h0zha.jpg
8738786FIVY000E10,8738786FIVY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8738786FIVY000/s355ufqrmtb8dw2fwadz.jpg
8738787FBLU000E10,8738787FBLU000,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/8738787FBLU000/jktlgxofyomsaxciwhyh.jpg
8738788FMST000E10,8738788FMST000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8738788FMST000/ira1riwpttphmq4bxfvr.jpg
8738789FBGEIVYC50,8738789FBGEIVY,,Wood Grain,https://brugs-image.s3.us-east-2.amazonaws.com/8738789FBGEIVY/foyoshmagtnbqrl7m6u3.jpg
8738790FBLUGRYC50,8738790FBLUGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8738790FBLUGRY/rmgmcbji4cmv2oei9umj.jpg
8748318FDNM000C50,8748318FDNM000,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/8748318FDNM000/gysfqqm9un0dzcro7ogl.jpg
8748627FCHL000C50,8748627FCHL000,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/8748627FCHL000/fzzlymkyazyrjzj0svoe.jpg
8748627FSLT000C50,8748627FSLT000,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/8748627FSLT000/dplaxjt7bxiqi8a50k9q.jpg
8748791FBRN000C50,8748791FBRN000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8748791FBRN000/46413fee7dfa6cc6e270e5b12699c9eadc26a4e2.jpg
8748792FBLH000C50,8748792FBLH000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8748792FBLH000/rf8hbk7qafqupur3swhz.jpg
8748793FGRY000C50,8748793FGRY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8748793FGRY000/udqx0nq3k1wtkblgrz2i.jpg
8748A53FGRN000F00,8748A53FGRN000,,Herringbone,https://brugs-image.s3.us-east-2.amazonaws.com/8748A53FGRN000/63f67c7768764dde60b994fe3dba7d606b6e622d.jpg
8748A54FTPE000F00,8748A54FTPE000,,Textured,https://brugs-image.s3.us-east-2.amazonaws.com/8748A54FTPE000/56106a0fb5bb8b8176078372505d9aa8ffd34501.jpg
8748A55FBRN000F00,8748A55FBRN000,,Herringbone,https://brugs-image.s3.us-east-2.amazonaws.com/8748A55FBRN000/48ade5753b37c024798f5ab66145a34368cf67b6.jpg
8748A56FDGY000F00,8748A56FDGY000,,Striped,https://brugs-image.s3.us-east-2.amazonaws.com/8748A56FDGY000/6671f714eae33bbc7e8d947da0c4fa90b1effb88.jpg
8748A57FAQU000F00,8748A57FAQU000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8748A57FAQU000/42ff05bcd3ea86fec3861db88b3c343535ceab94.jpg
8748A58FBLU000F00,8748A58FBLU000,,Grid,https://brugs-image.s3.us-east-2.amazonaws.com/8748A58FBLU000/d8fdf920778894cceda84ae6400c7611c68731ee.jpg
8798108FBLU000E70,8798108FBLU000,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/8798108FBLU000/a8efb4af04e07c32d6cbdce93b96bfe1b232e303.jpg
8798127FBLUORNC50,8798127FBLUORN,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8798127FBLUORN/4637e31decb08b170c67bf7ee647db40819d10cb.jpg
8798798FSND000C50,8798798FSND000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8798798FSND000/ctmxzl9jl5o7qxsisx7c.jpg
8798799FGRY000C50,8798799FGRY000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8798799FGRY000/12ecfff2c0ff209eb9de88951130cf83ff225f70.jpg
8798801FSTN000C50,8798801FSTN000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8798801FSTN000/4e4bcf0d63810590a14157978e3b10dbe9a6d0b4.jpg
8798802FBGEMLTC50,8798802FBGEMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8798802FBGEMLT/35a979b0f285b44f9798089ccad546df538b6d13.jpg
8798803FBLUMLTC50,8798803FBLUMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8798803FBLUMLT/ea34ae395e8712cd94cf6c813a050f6488ab3b5c.jpg
8798804FBLU000C50,8798804FBLU000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8798804FBLU000/efde207b3a71348751dbbb2453b9a6981ca38527.jpg
8798805FSLT000C50,8798805FSLT000,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8798805FSLT000/9e9147a42466e3083ec06bbf90aab1813ea5f97b.jpg
8798976FIVY000C50,8798976FIVY000,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/8798976FIVY000/jobnpmyfk8p6u9ojlnmx.jpg
8798977FORNIVYC50,8798977FORNIVY,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8798977FORNIVY/isbgk6yl0cbvo2fyzoou.jpg
8798978FIVYMLTC50,8798978FIVYMLT,,Floral,https://brugs-image.s3.us-east-2.amazonaws.com/8798978FIVYMLT/l9vsqnjiakgeioy1xofw.jpg
8798979FBLUMLTC50,8798979FBLUMLT,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8798979FBLUMLT/gc1flrk08hbyclf9dfeg.jpg
8798980FIVYBLUC50,8798980FIVYBLU,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8798980FIVYBLU/i7zabazagivanhrefrjx.jpg
8803907FCHLMLTF05,8803907FCHLMLT,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8803907FCHLMLT/yv6e8846hyu2xrgwir2m.jpg
8803911FGRY000F05,8803911FGRY000,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8803911FGRY000/fkgj8ngrdw5b0ksaxont.jpg
8803912FBLUMLTF05,8803912FBLUMLT,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8803912FBLUMLT/mn4meu3awv191mzay4ym.jpg
8803945FPNKIVYH08,8803945FPNKIVY,,Medallion,https://brugs-image.s3.us-east-2.amazonaws.com/8803945FPNKIVY/vzlicbtvnmzfvhpavk0w.jpg
8803946FPNKGRYF05,8803946FPNKGRY,,Abstract,https://brugs-image.s3.us-east-2.amazonaws.com/8803946FPNKGRY/qrg4ytzk7qijvodii3cb.jpg
8820807FCHL000E70,8820807FCHL000,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8820807FCHL000/xq1utoqxg77ia0lto8ng.jpg
8820808FBLKIVYE70,8820808FBLKIVY,,Geometric,https://brugs-image.s3.us-east-2.amazonaws.com/8820808FBLKIVY/gwpvif4mczh8jmnzpj2z.jpg
8820809FIVY000E70,8820809FIVY000,,Tribal,https://brugs-image.s3.us-east-2.amazonaws.com/8820809FIVY000/w1retw4fw09sxcez3z46.jpg
